Codigo;Tipo;Interno;Externo;Altura
1921;VRING;141.0;157.0;9.0
4060;VRING;380.0;393.0;10.0
4483;VRING;125.5;154.5;14.2
5105;VRING;135.0;149.0;12.5
6726;VRING;76.0;88.0;11.0
6771;VRING;49.0;58.0;9.0
AG7782;VRING;126.0;140.0;12.5
AG8234;VRING;70.0;82.0;11.0
AG8353;VRING;63.0;75.0;11.0
AG8420;VRING;25.0;33.0;7.5
