Codigo;Tipo;Interno;Externo;Altura
8016PM;GX;40;50.7;3.9
9053PM;GX;75;90;13
8094PM;GX;110;125;6
7587PM;GX;57.15;73.02;6.35
9376;GX;18;27;6
6555;GX;20;26;5
9923;GX;25;33;6
5729;GX;28;36;6
1725;GX;36;44;6
5533;GX;36;44;8
9103;GX;40;48;6
5551;GX;40;48;8
3881;GX;45;53;6
6918;GX;49;70;12
7981PM;GX;22;28;4.5
5493PM;GX;32;40;6
5551PM;GX;40;48;8
5887PM;GX;42;50;6
7017PM;GX;45;53;8
5505;GX;70;84;8.7
3193;GX;80;96;6.35
3176;GX;85;101.6;6
3187;GX;95.25;111.12;6.35
